time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8000000000000012,0.12155786635383788,0.6487885049332655,13.972904803219564,0.114628308415619,6.140607402339761,0.0,0.5767614703808067,1.134706343139633,3.5868959474837347,0.0056175850985730105,-0.2509604048982703,0.0,443.48362855830527,442.276316103743,441.80681759869486,444.1211824311675
1.8600000000000012,0.15866079069766956,0.7188037529589417,14.187412979417767,0.11562112147029158,6.125643402031944,0.0,0.6612594217809302,1.1991726306415693,3.563191205614753,0.01336918513509593,-0.2557228910687288,0.0,414.1384069629472,413.65005829840527,412.2673647908555,412.95165093611655
1.9200000000000013,0.20107133910565902,0.7926842925565494,14.400362466171172,0.11655053090998901,6.111382480865533,0.0,0.7536260135768166,1.263545011959058,3.5349348197268404,0.016257071854948128,-0.2454643381533814,0.0,411.3378966131888,412.1760820490002,412.3947566278881,412.6496917431287
1.9800000000000013,0.24979168585635786,0.8707863505776243,14.614577499958783,0.11758911410986528,6.098706750576396,0.0,0.8715837976067066,1.3398704248029025,3.605011097580964,0.018060220598997898,-0.23092752713541084,0.0,443.9004369254302,445.03403849327276,446.1253823274828,446.2725124222422
2.0400000000000014,0.30523978983407785,0.9531172226713697,14.829831330649927,0.12074893576417711,6.087831508250147,0.0,0.977563043566799,1.4047254630071269,3.5699275016597616,0.0010303243278914648,-0.25107887381571964,0.0,412.21891231500837,410.3726632847626,412.34734580510866,410.8399610394521
2.1000000000000014,0.36765478347276814,1.039622627270141,15.044983279254579,0.12151113350247389,6.072800416483606,0.0,1.1042760959954392,1.4787628155596562,3.6012940018982342,0.009076196031957952,-0.24993943725037568,0.0,434.9151812399204,434.9460816088442,433.7168817129428,434.3920901497971
2.1600000000000015,0.43873139549576695,1.131057954958054,15.265547379195821,0.13396364241998882,6.059100465173504,0.0,1.2663026426037525,1.57026193427811,3.7496575935267837,0.045696653637583344,-0.23861061649566342,0.0,472.47590106283167,473.2919434564379,471.4879860620784,474.30904445288246
2.2200000000000015,0.5185524550664063,1.227471869254646,15.489408155059328,0.1392547941866802,6.044977271477709,0.0,1.3955436679058402,1.6438865661694841,3.712002556223302,0.062028130406213314,-0.23484665311837502,0.0,414.7135107803308,414.983437342404,413.99359481372244,415.4301359399203
2.2800000000000016,0.6079360866581252,1.3292985466504394,15.717320861880134,0.1494620152587851,6.032558578368523,0.0,1.5851091941594249,1.7512651659831868,3.883730490875136,0.08875089933822883,-0.2218321705946468,0.0,482.76938260111604,483.7023037227355,482.6779335868488,484.6940402225359
2.3400000000000016,0.707520385527273,1.4369322100968818,15.94992597842158,0.15478092924645903,6.024740046899858,0.0,1.734992037064408,1.8368956334771813,3.869367352407995,0.08671097591217124,-0.19733517967631767,0.0,425.69276396431974,427.73702535083873,426.4326308491197,426.2651252551434
2.4000000000000017,0.8167675845000668,1.5500903942106852,16.18357802556224,0.15998033710803217,6.013203305345774,0.0,1.90753071147946,1.9353886894076011,3.9182338243081523,0.08448515248441342,-0.20468855910985187,0.0,449.0963067857385,448.4607193349044,448.69779339373105,448.5230550326175
2.4600000000000017,0.9370449288028643,1.669516256824404,16.421785824883294,0.165058990930258,6.005970560234843,0.0,2.102207130048749,2.045817684980254,4.021075372924113,0.08167634069614173,-0.23053285822133052,0.0,469.1338731959725,467.0801259827533,467.38855171208223,467.17489352302465
2.520000000000002,1.069039974385956,1.795597923851852,16.665738440379133,0.17052199173603455,5.999627581454064,0.0,2.298063581595254,2.1572642624554725,4.109749786327423,0.08877832888525228,-0.20173234573681917,0.0,463.08260450004946,465.29682388783795,466.08523703295066,466.6454347988724
2.580000000000002,1.212801644075568,1.9283978363063565,16.914530629237444,0.1778582712591792,5.987681927412709,0.0,2.4949318699079073,2.26992202032622,4.1821988366537655,0.07200248712332988,-0.2074545245432581,0.0,462.5720046794202,462.0821596465206,462.8511380905571,461.53419003906714
